time,low,high,open,close,volume
2020-12-22 17:34:00,84.612,85.014,84.612,85.014,35.949
2020-12-22 17:36:00,84.966,85.0,84.999,85.0,83.345
2020-12-22 17:37:00,85.0,85.192,85.0,85.149,172.855
2020-12-22 17:38:00,84.966,85.149,84.988,85.126,43.401
2020-12-22 17:39:00,84.782,85.092,85.022,84.782,48.421
2020-12-22 17:40:00,85.008,85.326,85.008,85.325,55.689
2020-12-22 17:41:00,85.229,85.634,85.263,85.229,180.649
2020-12-22 17:42:00,85.212,85.4,85.372,85.293,400.428
2020-12-22 17:43:00,85.255,85.497,85.293,85.419,74.783
2020-12-22 17:44:00,84.691,85.361,85.361,84.865,170.759
2020-12-22 17:45:00,84.227,84.942,84.804,84.591,221.32
2020-12-22 17:46:00,84.177,84.7,84.391,84.505,154.014
2020-12-22 17:47:00,84.383,84.487,84.487,84.383,10.16
2020-12-22 17:48:00,84.46,84.461,84.461,84.461,342.725
2020-12-22 17:49:00,84.34,84.461,84.461,84.34,190.901
2020-12-22 17:50:00,84.265,84.394,84.394,84.3,40.835
2020-12-22 17:51:00,84.47,84.504,84.47,84.504,112.345
2020-12-22 17:52:00,84.339,84.507,84.505,84.339,56.166
2020-12-22 17:53:00,84.471,84.56,84.471,84.56,7.06
2020-12-22 17:54:00,84.445,84.526,84.526,84.471,3.054
2020-12-22 17:55:00,84.196,84.432,84.314,84.354,1.92
2020-12-22 17:57:00,84.447,84.447,84.447,84.447,8.182
2020-12-22 17:58:00,84.357,84.599,84.447,84.357,44.536
2020-12-22 17:59:00,84.357,84.436,84.4,84.357,29.681
2020-12-22 18:00:00,84.097,84.447,84.357,84.447,227.739
2020-12-22 18:01:00,84.24,84.37,84.24,84.323,11.597
2020-12-22 18:02:00,84.328,84.505,84.459,84.353,10.822
2020-12-22 18:03:00,84.121,84.503,84.353,84.121,23.018
2020-12-22 18:04:00,84.046,84.215,84.046,84.076,0.712
2020-12-22 18:06:00,84.046,84.148,84.076,84.148,75.919
2020-12-22 18:07:00,83.959,84.087,84.087,83.959,29.817
2020-12-22 18:08:00,83.941,83.997,83.982,83.997,10.636
2020-12-22 18:09:00,84.124,84.406,84.14,84.124,186.228
2020-12-22 18:10:00,84.091,84.091,84.091,84.091,0.658
2020-12-22 18:11:00,84.035,84.126,84.099,84.035,46.269
2020-12-22 18:12:00,84.03,84.257,84.216,84.03,60.217
2020-12-22 18:13:00,84.028,84.139,84.028,84.139,6.187
2020-12-22 18:14:00,84.027,84.233,84.169,84.221,9.973
2020-12-22 18:15:00,84.227,84.376,84.227,84.376,1.391
2020-12-22 18:16:00,84.369,84.376,84.376,84.369,0.226
2020-12-22 18:18:00,84.328,84.37,84.328,84.37,0.361
2020-12-22 18:19:00,84.222,84.37,84.222,84.24,0.52
2020-12-22 18:20:00,84.252,84.47,84.37,84.38,40.656
2020-12-22 18:21:00,84.287,84.38,84.38,84.287,0.632
2020-12-22 18:22:00,84.4,84.4,84.4,84.4,0.035
2020-12-22 18:23:00,84.4,84.41,84.4,84.41,1.161
2020-12-22 18:24:00,84.278,84.41,84.41,84.409,7.267
2020-12-22 18:25:00,84.309,84.551,84.409,84.458,101.275
2020-12-22 18:26:00,84.401,84.546,84.458,84.508,14.704
2020-12-22 18:28:00,84.5,84.543,84.511,84.501,10.29
2020-12-22 18:29:00,84.354,84.459,84.373,84.354,10.16
2020-12-22 18:30:00,84.354,84.423,84.354,84.423,2.012
2020-12-22 18:31:00,84.282,84.423,84.423,84.282,19.24
2020-12-22 18:32:00,84.323,84.494,84.481,84.474,28.241
2020-12-22 18:33:00,84.35,84.474,84.474,84.35,5.063
2020-12-22 18:34:00,84.35,84.459,84.35,84.459,0.888
2020-12-22 18:35:00,84.364,84.506,84.459,84.506,68.871
2020-12-22 18:36:00,84.477,84.499,84.493,84.477,6.591
2020-12-22 18:38:00,84.019,84.349,84.349,84.019,230.873
2020-12-22 18:39:00,84.198,84.198,84.198,84.198,9.5
2020-12-22 18:40:00,84.228,84.397,84.316,84.329,40.427
2020-12-22 18:42:00,84.147,84.329,84.329,84.147,5.939
2020-12-22 18:43:00,83.871,83.968,83.968,83.872,19.111
2020-12-22 18:44:00,83.818,83.983,83.875,83.983,84.441
2020-12-22 18:45:00,84.06,84.06,84.06,84.06,0.162
2020-12-22 18:46:00,84.088,84.376,84.244,84.356,137.021
2020-12-22 18:47:00,84.183,84.356,84.183,84.283,5.748
2020-12-22 18:49:00,84.08,84.232,84.18,84.232,7.348
2020-12-22 18:51:00,84.292,84.292,84.292,84.292,0.101
2020-12-22 18:52:00,84.156,84.321,84.321,84.319,16.304
2020-12-22 18:53:00,84.218,84.454,84.319,84.219,43.615
2020-12-22 18:54:00,84.271,84.433,84.4,84.403,64.338
2020-12-22 18:55:00,84.222,84.475,84.403,84.35,32.053
2020-12-22 18:56:00,84.173,84.351,84.351,84.24,6.22
2020-12-22 18:57:00,83.884,84.241,84.237,84.117,41.367
2020-12-22 18:58:00,83.998,84.174,84.174,83.998,14.314
2020-12-22 18:59:00,83.911,84.108,83.926,84.065,23.626
2020-12-22 19:00:00,84.041,84.216,84.066,84.042,67.84
2020-12-22 19:01:00,83.759,84.139,84.042,83.907,48.999
2020-12-22 19:02:00,83.68,83.903,83.903,83.776,49.687
2020-12-22 19:03:00,83.751,84.133,83.751,84.133,24.977
2020-12-22 19:04:00,83.999,84.263,84.195,84.214,17.804
2020-12-22 19:05:00,84.075,84.27,84.253,84.098,17.784
2020-12-22 19:07:00,83.973,84.186,84.099,84.134,245.491
2020-12-22 19:08:00,84.057,84.242,84.057,84.097,12.856
2020-12-22 19:09:00,83.914,84.182,84.051,83.914,32.765
2020-12-22 19:10:00,83.888,84.044,83.894,83.888,9.495
2020-12-22 19:11:00,83.744,84.01,83.979,83.912,37.268
2020-12-22 19:12:00,83.302,83.833,83.833,83.302,45.624
2020-12-22 19:13:00,83.33,83.542,83.461,83.542,17.274
2020-12-22 19:14:00,83.132,83.484,83.34,83.372,3.483
2020-12-22 19:15:00,83.178,83.331,83.331,83.178,1.33
2020-12-22 19:16:00,83.116,83.263,83.238,83.116,31.927
2020-12-22 19:17:00,83.115,83.229,83.229,83.115,3.428
2020-12-22 19:18:00,82.82,82.946,82.82,82.885,10.024
2020-12-22 19:19:00,82.878,83.063,82.878,83.063,2.471
2020-12-22 19:20:00,83.053,83.091,83.053,83.091,3.256
2020-12-22 19:22:00,82.982,83.167,83.071,83.167,2.054
2020-12-22 19:23:00,82.935,83.185,83.185,83.095,0.418
2020-12-22 19:24:00,82.975,83.143,82.975,83.143,2.045
2020-12-22 19:25:00,82.781,82.94,82.894,82.781,3.348
2020-12-22 19:26:00,82.716,82.92,82.716,82.92,3.474
2020-12-22 19:27:00,82.729,82.918,82.769,82.729,66.44
2020-12-22 19:28:00,82.916,83.0,82.968,82.916,20.827
2020-12-22 19:29:00,82.858,82.919,82.916,82.919,15.135
2020-12-22 19:30:00,83.091,83.424,83.099,83.424,37.453
2020-12-22 19:32:00,83.287,83.466,83.453,83.466,2.717
2020-12-22 19:33:00,83.045,83.466,83.466,83.217,13.957
2020-12-22 19:34:00,82.113,83.088,83.088,82.695,270.773
2020-12-22 19:35:00,82.485,82.822,82.822,82.485,2.695
2020-12-22 19:36:00,82.587,82.615,82.602,82.613,3.307
2020-12-22 19:37:00,82.442,82.615,82.615,82.523,155.808
2020-12-22 19:38:00,82.517,82.9,82.519,82.811,94.725
2020-12-22 19:39:00,82.671,82.8,82.8,82.787,0.623
2020-12-22 19:40:00,82.381,82.769,82.677,82.381,14.877
2020-12-22 19:41:00,81.318,82.187,82.186,81.579,350.594
2020-12-22 19:42:00,81.58,82.153,81.58,82.153,166.698
2020-12-22 19:43:00,82.031,82.252,82.177,82.181,123.76
2020-12-22 19:44:00,82.18,82.263,82.253,82.181,9.452
2020-12-22 19:45:00,81.979,82.264,82.264,81.979,139.233
2020-12-22 19:46:00,82.125,82.294,82.125,82.294,14.761
2020-12-22 19:47:00,82.296,82.299,82.299,82.296,0.328
2020-12-22 19:48:00,82.296,82.598,82.337,82.445,153.848
2020-12-22 19:49:00,82.253,82.578,82.578,82.326,44.406
2020-12-22 19:50:00,82.187,82.187,82.187,82.187,0.58
2020-12-22 19:51:00,82.124,82.442,82.124,82.388,15.559
2020-12-22 19:52:00,82.247,82.475,82.382,82.247,30.079
2020-12-22 19:53:00,82.408,82.619,82.408,82.619,226.18
2020-12-22 19:54:00,82.476,82.531,82.53,82.49,295.627
2020-12-22 19:55:00,82.131,82.409,82.409,82.158,173.278
2020-12-22 19:56:00,82.22,82.482,82.22,82.354,176.277
2020-12-22 19:58:00,82.3,82.488,82.3,82.488,161.416
2020-12-22 19:59:00,82.345,82.489,82.489,82.355,1.754
2020-12-22 20:01:00,82.467,82.589,82.539,82.467,13.572
2020-12-22 20:02:00,82.391,82.677,82.467,82.677,127.329
2020-12-22 20:03:00,82.69,82.754,82.694,82.691,77.118
2020-12-22 20:04:00,82.582,82.754,82.691,82.691,63.221
2020-12-22 20:05:00,82.482,82.54,82.539,82.482,46.112
2020-12-22 20:06:00,81.977,82.306,82.306,81.977,7.542
2020-12-22 20:08:00,81.494,82.227,81.803,81.903,140.702
2020-12-22 20:09:00,81.802,81.947,81.887,81.947,10.042
2020-12-22 20:10:00,81.716,81.776,81.716,81.776,5.211
2020-12-22 20:11:00,81.632,81.786,81.784,81.632,21.466
2020-12-22 20:12:00,81.266,81.644,81.644,81.354,60.856
2020-12-22 20:13:00,81.21,81.335,81.335,81.21,35.926
2020-12-22 20:14:00,80.942,81.447,81.204,81.249,136.051
2020-12-22 20:15:00,81.079,81.178,81.178,81.079,101.189
2020-12-22 20:16:00,80.978,81.157,80.978,81.019,64.21
2020-12-22 20:17:00,81.157,81.505,81.157,81.505,59.265
2020-12-22 20:18:00,81.094,81.365,81.365,81.094,36.195
2020-12-22 20:19:00,80.967,81.264,80.983,81.257,184.643
2020-12-22 20:20:00,81.224,81.412,81.224,81.412,12.697
2020-12-22 20:21:00,81.398,81.426,81.426,81.398,42.322
2020-12-22 20:22:00,81.261,81.401,81.395,81.261,0.259
2020-12-22 20:23:00,81.349,81.524,81.349,81.524,0.596
2020-12-22 20:24:00,81.058,81.339,81.339,81.152,43.953
2020-12-22 20:25:00,81.0,81.072,81.072,81.0,0.732
2020-12-22 20:26:00,81.059,81.25,81.072,81.073,7.857
2020-12-22 20:27:00,81.19,81.318,81.318,81.306,241.643
2020-12-22 20:28:00,81.072,81.357,81.233,81.176,106.351
2020-12-22 20:29:00,81.014,81.398,81.014,81.398,18.726
2020-12-22 20:31:00,81.021,81.3,81.3,81.021,12.232
2020-12-22 20:32:00,81.064,81.104,81.064,81.104,0.159
2020-12-22 20:33:00,80.876,80.895,80.895,80.876,8.906
2020-12-22 20:34:00,80.882,81.01,80.882,81.01,86.982
2020-12-22 20:35:00,80.813,80.92,80.813,80.92,3.256
2020-12-22 20:36:00,80.788,80.813,80.813,80.788,12.03
2020-12-22 20:37:00,80.77,80.848,80.788,80.771,0.206
2020-12-22 20:41:00,80.77,80.805,80.8,80.775,15.165
2020-12-22 20:42:00,80.748,80.748,80.748,80.748,21.39
2020-12-22 20:43:00,80.767,80.843,80.843,80.774,68.188
2020-12-22 20:44:00,80.913,80.913,80.913,80.913,2.254
2020-12-22 20:45:00,80.683,80.9,80.704,80.9,249.33
2020-12-22 20:46:00,80.775,80.775,80.775,80.775,0.031
2020-12-22 20:47:00,80.775,80.775,80.775,80.775,3.379
2020-12-22 20:48:00,80.757,80.775,80.775,80.775,21.074
2020-12-22 20:49:00,80.683,80.775,80.69,80.683,37.73
2020-12-22 20:50:00,80.683,80.775,80.683,80.775,21.371
2020-12-22 20:51:00,80.775,80.775,80.775,80.775,0.407
2020-12-22 20:52:00,80.712,80.775,80.775,80.712,5.53
2020-12-22 20:53:00,80.535,80.682,80.682,80.535,53.147
2020-12-22 20:54:00,80.387,80.6,80.6,80.387,85.037
2020-12-22 20:55:00,80.385,80.387,80.387,80.387,5.054
2020-12-22 20:56:00,80.297,80.387,80.387,80.297,1.673
2020-12-22 20:57:00,80.303,80.303,80.303,80.303,0.162
2020-12-22 20:58:00,80.253,80.377,80.286,80.253,117.919
2020-12-22 20:59:00,80.175,80.235,80.184,80.175,15.797
2020-12-22 21:00:00,80.229,80.393,80.229,80.393,80.427
2020-12-22 21:01:00,80.39,80.581,80.39,80.437,36.528
2020-12-22 21:03:00,80.303,80.425,80.382,80.425,9.784
2020-12-22 21:04:00,80.345,80.388,80.348,80.345,29.93
2020-12-22 21:05:00,80.399,80.492,80.492,80.401,6.189
2020-12-22 21:06:00,80.385,80.519,80.519,80.385,9.688
2020-12-22 21:07:00,80.323,80.383,80.383,80.323,228.68
2020-12-22 21:09:00,80.144,80.439,80.439,80.226,8.722
2020-12-22 21:11:00,80.0,80.301,80.301,80.0,262.883
2020-12-22 21:13:00,80.0,80.117,80.117,80.0,200.244
2020-12-22 21:14:00,79.999,80.176,80.034,80.0,323.089
2020-12-22 21:15:00,79.961,79.999,79.973,79.999,35.714
2020-12-22 21:16:00,79.897,80.39,79.897,80.39,41.434
2020-12-22 21:17:00,79.999,80.553,80.183,80.424,456.968
2020-12-22 21:18:00,80.361,80.449,80.449,80.361,9.817
2020-12-22 21:19:00,80.24,80.367,80.29,80.24,49.772
2020-12-22 21:20:00,80.245,80.365,80.245,80.365,1.364
2020-12-22 21:21:00,80.281,80.46,80.365,80.46,14.769
2020-12-22 21:22:00,80.421,80.484,80.46,80.484,6.947
2020-12-22 21:23:00,80.426,80.533,80.427,80.427,43.326
2020-12-22 21:24:00,80.517,80.542,80.517,80.542,37.985
2020-12-22 21:25:00,80.192,80.426,80.426,80.21,8.681
2020-12-22 21:27:00,80.059,80.178,80.178,80.059,4.059
2020-12-22 21:28:00,80.168,80.168,80.168,80.168,0.488
2020-12-22 21:29:00,80.106,80.167,80.167,80.108,126.737
2020-12-22 21:33:00,80.249,80.421,80.249,80.421,5.449
2020-12-22 21:34:00,80.332,80.371,80.332,80.371,7.19
2020-12-22 21:35:00,80.267,80.401,80.401,80.394,10.498
2020-12-22 21:36:00,80.418,80.692,80.418,80.558,0.688
2020-12-22 21:37:00,80.489,80.692,80.691,80.489,1.42
2020-12-22 21:38:00,80.666,80.666,80.666,80.666,9.96
2020-12-22 21:39:00,80.539,80.68,80.68,80.68,48.902
2020-12-22 21:41:00,80.597,80.868,80.646,80.868,13.574
2020-12-22 21:43:00,80.817,80.9,80.868,80.817,1.248
2020-12-22 21:46:00,80.863,81.109,80.863,81.109,58.856
2020-12-22 21:47:00,80.945,81.072,80.945,81.072,1.96
2020-12-22 21:48:00,80.949,80.962,80.949,80.962,2.799
2020-12-22 21:49:00,80.867,80.965,80.965,80.875,1.635
2020-12-22 21:50:00,80.899,81.025,80.899,81.025,0.25
2020-12-22 21:51:00,80.882,81.009,80.896,80.882,0.878
2020-12-22 21:53:00,80.65,80.714,80.709,80.689,1.436
2020-12-22 21:54:00,80.846,81.085,80.846,80.916,36.032
2020-12-22 21:55:00,80.852,81.022,81.022,80.938,46.105
2020-12-22 21:56:00,80.738,80.955,80.853,80.853,20.223
2020-12-22 21:57:00,80.824,81.037,80.824,81.015,12.581
2020-12-22 21:58:00,81.06,81.092,81.092,81.06,1.171
2020-12-22 21:59:00,81.001,81.211,81.001,81.211,11.092
2020-12-22 22:01:00,80.427,81.152,81.152,80.427,28.39
2020-12-22 22:02:00,80.38,80.776,80.382,80.636,73.629
2020-12-22 22:03:00,80.423,80.637,80.637,80.423,8.677
2020-12-22 22:04:00,80.55,80.605,80.55,80.605,11.285
2020-12-22 22:05:00,80.22,80.357,80.357,80.22,6.045
2020-12-22 22:06:00,79.965,80.403,80.084,80.403,28.663
2020-12-22 22:07:00,80.194,80.38,80.261,80.38,36.881
2020-12-22 22:08:00,80.405,80.418,80.418,80.405,0.117
2020-12-22 22:09:00,80.403,80.411,80.403,80.411,1.04
2020-12-22 22:10:00,80.312,80.512,80.512,80.312,0.34
2020-12-22 22:11:00,80.346,80.47,80.357,80.47,66.271
2020-12-22 22:12:00,80.357,80.543,80.541,80.452,7.779
2020-12-22 22:13:00,80.35,80.483,80.473,80.483,1.087
2020-12-22 22:15:00,80.38,80.653,80.38,80.653,33.932
2020-12-22 22:16:00,80.537,80.723,80.674,80.587,157.208
2020-12-22 22:17:00,80.403,80.692,80.692,80.403,386.277
2020-12-22 22:18:00,80.351,80.592,80.592,80.514,77.685
2020-12-22 22:19:00,80.609,80.72,80.61,80.72,25.343
2020-12-22 22:20:00,80.682,80.738,80.738,80.682,3.083
2020-12-22 22:23:00,80.682,80.747,80.683,80.747,69.193
2020-12-22 22:25:00,80.497,80.653,80.653,80.497,3.117
2020-12-22 22:26:00,80.531,80.704,80.652,80.68,11.829
2020-12-22 22:27:00,80.679,80.728,80.685,80.728,1.973
2020-12-22 22:28:00,80.536,80.736,80.736,80.536,4.158
2020-12-22 22:30:00,80.589,80.704,80.589,80.704,3.744
2020-12-22 22:31:00,80.602,80.704,80.704,80.602,0.318
2020-12-22 22:32:00,80.626,80.751,80.739,80.626,10.834
2020-12-22 22:35:00,80.533,80.75,80.75,80.533,15.669
2020-12-22 22:36:00,80.569,80.711,80.711,80.698,14.714
2020-12-22 22:37:00,80.433,80.503,80.503,80.435,242.085
2020-12-22 22:38:00,80.265,80.396,80.345,80.396,5.51
2020-12-22 22:39:00,80.482,80.614,80.482,80.614,40.899
2020-12-22 22:40:00,80.249,80.601,80.601,80.249,2.779
2020-12-22 22:42:00,80.229,80.397,80.397,80.229,10.397
2020-12-22 22:43:00,80.21,80.304,80.251,80.263,17.025
2020-12-22 22:44:00,80.303,80.537,80.414,80.479,16.56
2020-12-22 22:45:00,80.205,80.417,80.214,80.417,146.6
2020-12-22 22:47:00,80.363,80.396,80.363,80.396,3.873
2020-12-22 22:49:00,80.001,80.288,80.288,80.001,79.547
2020-12-22 22:50:00,79.983,80.151,80.0,80.072,48.503
2020-12-22 22:51:00,79.915,80.128,80.046,80.015,85.901
2020-12-22 22:52:00,80.074,80.201,80.179,80.074,40.298
2020-12-22 22:53:00,80.008,80.008,80.008,80.008,4.026
2020-12-22 22:54:00,79.829,80.008,80.008,79.829,15.315
2020-12-22 22:55:00,79.746,79.956,79.829,79.88,8.01
2020-12-22 22:56:00,79.967,79.979,79.967,79.979,0.238
2020-12-22 22:57:00,79.748,79.925,79.789,79.748,3.178
2020-12-22 22:58:00,79.621,79.886,79.886,79.621,79.991
2020-12-22 22:59:00,79.58,79.922,79.76,79.61,13.194
2020-12-22 23:00:00,79.74,79.78,79.74,79.78,20.544
2020-12-22 23:01:00,79.82,79.908,79.849,79.908,2.55
2020-12-22 23:02:00,79.68,79.82,79.82,79.814,54.871
2020-12-22 23:03:00,79.699,79.855,79.855,79.699,8.863
2020-12-22 23:04:00,79.682,79.824,79.682,79.824,1.811
2020-12-22 23:05:00,79.403,79.663,79.581,79.403,45.217
2020-12-22 23:06:00,79.459,79.563,79.563,79.472,12.609
2020-12-22 23:07:00,79.162,79.472,79.472,79.301,22.742
2020-12-22 23:08:00,79.249,79.425,79.39,79.249,23.54
2020-12-22 23:09:00,79.056,79.433,79.083,79.433,7.515
2020-12-22 23:10:00,79.149,79.501,79.501,79.299,0.506
2020-12-22 23:11:00,78.73,79.466,79.446,79.373,479.313
2020-12-22 23:13:00,79.193,79.374,79.199,79.194,47.057
2020-12-22 23:14:00,79.022,79.327,79.327,79.022,29.687
2020-12-22 23:15:00,79.09,79.26,79.117,79.26,63.83
2020-12-22 23:16:00,79.028,79.307,79.099,79.307,75.484
2020-12-22 23:17:00,79.204,79.341,79.292,79.204,146.371
2020-12-22 23:18:00,78.818,79.175,79.175,78.975,415.811
2020-12-22 23:19:00,78.979,79.196,78.979,79.191,72.725
2020-12-22 23:21:00,79.249,79.386,79.311,79.249,20.353
2020-12-22 23:22:00,78.956,79.327,79.309,78.956,16.547
2020-12-22 23:23:00,79.024,79.203,79.108,79.024,5.507
2020-12-22 23:24:00,79.036,79.19,79.036,79.118,12.186
2020-12-22 23:25:00,79.127,79.321,79.127,79.321,422.244
2020-12-22 23:26:00,79.014,79.299,79.2,79.017,77.794
2020-12-22 23:27:00,78.834,79.119,79.017,79.054,55.864
2020-12-22 23:28:00,78.873,79.062,78.942,79.031,110.929
2020-12-22 23:29:00,79.02,79.202,79.143,79.154,210.913
2020-12-22 23:30:00,78.969,79.21,79.112,79.21,169.676
2020-12-22 23:31:00,79.228,79.367,79.307,79.228,49.339
2020-12-22 23:32:00,79.263,79.309,79.263,79.309,4.208
2020-12-22 23:33:00,78.827,79.4,79.309,78.827,152.559
2020-12-22 23:34:00,78.713,78.865,78.865,78.799,81.457
2020-12-22 23:35:00,78.581,78.9,78.822,78.581,75.303
2020-12-22 23:36:00,78.58,78.843,78.75,78.58,6.062
2020-12-22 23:37:00,78.568,78.803,78.735,78.714,54.524
2020-12-22 23:38:00,78.32,78.568,78.568,78.32,190.757
2020-12-22 23:39:00,78.271,78.465,78.465,78.315,166.695
2020-12-22 23:40:00,78.235,78.385,78.315,78.345,133.632
2020-12-22 23:41:00,78.149,78.361,78.345,78.268,25.957
2020-12-22 23:42:00,78.211,78.489,78.268,78.376,35.843
2020-12-22 23:43:00,78.211,78.228,78.228,78.211,2.413
2020-12-22 23:44:00,78.218,78.218,78.218,78.218,6.0
2020-12-22 23:45:00,78.172,78.365,78.365,78.213,84.923
2020-12-22 23:46:00,78.112,78.209,78.112,78.179,46.669
2020-12-22 23:47:00,78.316,78.492,78.339,78.451,25.448
2020-12-22 23:48:00,78.287,78.467,78.287,78.453,11.607
2020-12-22 23:49:00,78.576,78.735,78.695,78.576,5.181
2020-12-22 23:50:00,78.371,78.567,78.567,78.371,5.588
2020-12-22 23:52:00,78.325,78.523,78.497,78.325,34.257
2020-12-22 23:53:00,78.338,78.582,78.462,78.582,4.118
2020-12-22 23:54:00,78.422,78.582,78.582,78.457,34.483
2020-12-22 23:55:00,78.526,78.572,78.526,78.57,9.511
2020-12-22 23:56:00,78.462,78.477,78.462,78.477,46.362
2020-12-22 23:57:00,78.388,78.531,78.531,78.41,31.035
2020-12-22 23:58:00,78.319,78.466,78.466,78.319,1.284
2020-12-22 23:59:00,78.079,78.319,78.319,78.083,16.313
2020-12-23 00:00:00,78.168,78.345,78.168,78.319,1.237
2020-12-23 00:01:00,78.482,78.728,78.482,78.728,29.066
2020-12-23 00:02:00,78.626,78.81,78.626,78.81,15.399
2020-12-23 00:03:00,78.679,78.936,78.679,78.839,0.583
2020-12-23 00:05:00,78.839,78.947,78.947,78.839,0.507
2020-12-23 00:06:00,78.839,78.943,78.911,78.943,3.79
2020-12-23 00:08:00,78.93,78.968,78.968,78.93,9.296
2020-12-23 00:09:00,78.83,79.037,79.037,78.974,6.771
2020-12-23 00:10:00,78.786,78.918,78.823,78.918,2.957
2020-12-23 00:11:00,78.918,79.076,78.918,79.076,9.564
2020-12-23 00:12:00,78.917,78.967,78.919,78.967,19.269
2020-12-23 00:13:00,78.833,78.967,78.966,78.905,47.878
2020-12-23 00:14:00,78.824,79.009,78.885,78.824,13.749
2020-12-23 00:15:00,78.928,78.998,78.998,78.928,7.9
2020-12-23 00:16:00,78.791,78.929,78.928,78.91,39.804
2020-12-23 00:17:00,78.91,79.001,78.91,79.001,0.747
2020-12-23 00:18:00,78.918,78.971,78.97,78.918,66.554
2020-12-23 00:19:00,78.832,78.912,78.911,78.832,26.973
2020-12-23 00:20:00,78.83,78.912,78.912,78.83,0.84
2020-12-23 00:21:00,78.503,78.912,78.912,78.641,160.729
2020-12-23 00:22:00,78.579,78.755,78.654,78.755,9.061
2020-12-23 00:23:00,78.681,78.922,78.746,78.681,8.474
2020-12-23 00:24:00,78.795,78.795,78.795,78.795,0.028
2020-12-23 00:25:00,78.764,78.764,78.764,78.764,2.971
2020-12-23 00:26:00,78.681,78.88,78.863,78.681,21.08
2020-12-23 00:27:00,78.51,78.681,78.681,78.637,66.539
2020-12-23 00:28:00,78.51,78.638,78.522,78.638,27.169
2020-12-23 00:29:00,78.574,78.706,78.638,78.706,22.971
2020-12-23 00:30:00,78.545,78.585,78.546,78.585,11.425
2020-12-23 00:31:00,78.711,78.774,78.711,78.774,7.771
2020-12-23 00:32:00,78.817,79.024,78.822,79.024,18.121
2020-12-23 00:33:00,78.895,79.058,78.896,79.058,4.604
2020-12-23 00:34:00,78.936,79.08,78.936,79.08,5.316
2020-12-23 00:36:00,79.042,79.282,79.042,79.282,8.268
2020-12-23 00:38:00,79.194,79.228,79.217,79.227,4.266
2020-12-23 00:39:00,79.228,79.228,79.228,79.228,14.509
2020-12-23 00:40:00,79.115,79.279,79.115,79.279,6.416
2020-12-23 00:42:00,79.685,79.992,79.714,79.992,67.396
2020-12-23 00:44:00,79.826,79.933,79.911,79.933,54.507
2020-12-23 00:45:00,79.444,79.572,79.572,79.444,33.104
2020-12-23 00:47:00,79.345,79.403,79.403,79.345,67.789
2020-12-23 00:48:00,79.274,79.488,79.379,79.274,9.129
2020-12-23 00:49:00,79.274,79.38,79.274,79.38,5.633
2020-12-23 00:50:00,79.067,79.167,79.167,79.067,14.206
2020-12-23 00:52:00,79.052,79.26,79.256,79.18,6.141
2020-12-23 00:53:00,78.746,79.065,79.065,78.746,21.718
2020-12-23 00:54:00,79.054,79.102,79.102,79.055,2.037
2020-12-23 00:55:00,78.858,79.048,79.048,78.858,38.014
2020-12-23 00:56:00,78.722,78.722,78.722,78.722,0.182
2020-12-23 00:57:00,78.561,79.018,78.737,79.018,101.267
2020-12-23 00:58:00,78.847,79.118,78.847,79.118,7.16
2020-12-23 00:59:00,78.941,78.959,78.959,78.941,32.628
2020-12-23 01:00:00,78.795,78.795,78.795,78.795,4.86
2020-12-23 01:01:00,78.716,78.867,78.866,78.716,32.714
2020-12-23 01:02:00,78.387,78.601,78.552,78.491,120.32
2020-12-23 01:03:00,78.54,78.826,78.54,78.826,8.297
2020-12-23 01:04:00,78.743,78.794,78.743,78.794,11.96
2020-12-23 01:05:00,78.564,78.949,78.949,78.629,21.887
2020-12-23 01:06:00,78.647,78.828,78.647,78.828,6.515
2020-12-23 01:07:00,78.507,78.727,78.727,78.507,5.269
2020-12-23 01:08:00,78.402,78.58,78.557,78.402,15.239
2020-12-23 01:10:00,78.313,78.313,78.313,78.313,0.724
2020-12-23 01:11:00,78.185,78.327,78.327,78.276,38.815
2020-12-23 01:12:00,78.095,78.095,78.095,78.095,0.038
2020-12-23 01:13:00,77.812,78.267,78.102,77.812,6.524
2020-12-23 01:14:00,78.056,78.056,78.056,78.056,2.57
2020-12-23 01:15:00,78.009,78.119,78.06,78.022,142.11
2020-12-23 01:16:00,77.807,77.883,77.883,77.807,179.545
2020-12-23 01:17:00,77.76,78.164,77.76,78.164,68.757
2020-12-23 01:19:00,77.946,78.147,78.147,78.113,33.925
2020-12-23 01:20:00,78.067,78.492,78.245,78.492,64.637
2020-12-23 01:22:00,78.527,78.527,78.527,78.527,0.041
2020-12-23 01:23:00,78.328,78.547,78.547,78.328,37.734
2020-12-23 01:25:00,78.287,78.784,78.287,78.784,10.996
2020-12-23 01:26:00,78.68,78.846,78.793,78.785,139.4
2020-12-23 01:27:00,78.748,78.841,78.748,78.841,1.689
2020-12-23 01:28:00,78.844,78.844,78.844,78.844,2.845
2020-12-23 01:29:00,78.963,79.109,78.963,79.108,70.929
2020-12-23 01:31:00,79.19,79.437,79.19,79.437,47.493
2020-12-23 01:32:00,79.45,79.65,79.451,79.603,437.216
2020-12-23 01:33:00,79.579,79.648,79.648,79.579,31.943
2020-12-23 01:34:00,79.667,79.95,79.667,79.95,4.112
2020-12-23 01:36:00,79.965,79.965,79.965,79.965,10.603
